Yr,Rnd,Pick,DP,DP Normalizado,Tm,Tm #,Tm # Normalizado,Player,Pos,Pos #,Pos # Normalizado,Age,Age Normalizado,To,College/Univ,College #,College # Norm,Conference,C#,C# Norm,Grade,SPORQ,SPORQ Normalizado,CarAV,AvgAV,AAV Cat,AltAvgAV,AltAAV Cat,Alt2AvgAV,Alt2AAV Cat
2012,1,1,1,0,IND,0,0,Andrew Luck\LuckAn00,QB,0,0,22,"0,3333333333",2018,Stanford,0,0,PAC12,0,0,1,"198,7122297","0,705341152",71,"14,30174023",2,"10,14285714",2,"10,14285714",2
2012,1,4,1,0,MIN,1,"0,0303030303",Matt Kalil\KaliMa00,T,10,"0,7142857143",23,"0,5",2017,USC,1,"0,006289308176",PAC12,0,0,"0,9459459459","191,1893205","0,6233168919",40,"10,42495557",1,"6,666666667",1,"5,714285714",1
2012,1,6,1,0,DAL,2,"0,06060606061",Morris Claiborne\ClaiMo00,DB,6,"0,4285714286",22,"0,3333333333",2018,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,9009009009","180,3213145","0,5048201605",24,"7,587454512",1,"3,428571429",0,"3,428571429",0
2012,1,9,1,0,CAR,3,"0,09090909091",Luke Kuechly\KuecLu00,LB,5,"0,3571428571",21,"0,1666666667",2018,Boston Col.,3,"0,01886792453",ACC,2,"0,1428571429","0,8918918919","207,7883388","0,8043003596",84,"16,15888308",2,12,2,12,2
2012,1,10,1,0,BUF,4,"0,1212121212",Stephon Gilmore\GilmSt00,DB,6,"0,4285714286",21,"0,1666666667",2018,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,8234234234","192,73935","0,6402172717",42,"10,15888308",1,6,1,6,1
2012,1,11,2,"0,1111111111",KAN,5,"0,1515151515",Dontari Poe\PoexDo00,DT,4,"0,2857142857",22,"0,3333333333",2018,Memphis,5,"0,03144654088",AA,3,"0,2142857143","0,8558558559","205,2011403","0,776091453",51,"11,44459737",1,"7,285714286",1,"7,285714286",1
2012,1,12,2,"0,1111111111",PHI,6,"0,1818181818",Fletcher Cox\CoxxFl00,DT,4,"0,2857142857",21,"0,1666666667",2018,Mississippi St.,6,"0,03773584906",SEC,1,"0,07142857143","0,8648648649","185,0825878","0,5567335771",68,"13,8731688",2,"9,714285714",2,"9,714285714",2
2012,1,14,2,"0,1111111111",STL,7,"0,2121212121",Michael Brockers\BrocMi00,DT,4,"0,2857142857",21,"0,1666666667",2018,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,8198198198","177,5378542","0,4744713598",43,"10,30174023",1,"6,142857143",1,"6,142857143",1
2012,1,15,2,"0,1111111111",SEA,8,"0,2424242424",Bruce Irvin\IrviBr00,DE,1,"0,07142857143",24,"0,6666666667",2018,West Virginia,7,"0,04402515723",Big12,4,"0,2857142857","0,6936936937","207,4695173","0,8008241648",37,"9,444597369",1,"5,285714286",1,"5,285714286",1
2012,1,16,2,"0,1111111111",NYJ,9,"0,2727272727",Quinton Coples\CoplQu00,DE,1,"0,07142857143",22,"0,3333333333",2015,North Carolina,8,"0,05031446541",ACC,2,"0,1428571429","0,8378378378","183,6022511","0,5405930762",19,"7,498872196",1,"4,75",1,"2,714285714",1
2012,1,18,2,"0,1111111111",SDG,10,"0,303030303",Melvin Ingram\IngrMe00,DE,1,"0,07142857143",23,"0,5",2018,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,8828828829","198,716027","0,7053825549",43,"10,30174023",1,"6,142857143",1,"6,142857143",1
2012,1,19,2,"0,1111111111",CHI,11,"0,3333333333",Shea McClellin\McClSh00,DE,1,"0,07142857143",23,"0,5",2016,Boise St.,9,"0,05660377358",MW,5,"0,3571428571","0,7747747748","194,2224691","0,6563881098",17,"6,695836866",1,"3,4",0,"2,428571429",0
2012,1,20,2,"0,1111111111",TEN,12,"0,3636363636",Kendall Wright\WrigKe01,WR,2,"0,1428571429",22,"0,3333333333",2017,Baylor,10,"0,06289308176",Big12,4,"0,2857142857","0,8468468468","190,8280546","0,6193779146",28,"8,424955572",1,"4,666666667",1,4,1
2012,1,21,3,"0,2222222222",NWE,13,"0,3939393939",Chandler Jones\JoneCh03,DE,1,"0,07142857143",22,"0,3333333333",2018,Syracuse,11,"0,06918238994",ACC,2,"0,1428571429","0,7693693694","199,3926842","0,7127603266",57,"12,30174023",2,"8,142857143",1,"8,142857143",1
2012,1,23,3,"0,2222222222",DET,14,"0,4242424242",Riley Reiff\ReifRi00,T,10,"0,7142857143",23,"0,5",2018,Iowa,12,"0,07547169811",Big10,6,"0,4285714286","0,8558558559","169,8127505","0,3902425198",45,"10,58745451",1,"6,428571429",1,"6,428571429",1
2012,1,24,3,"0,2222222222",PIT,15,"0,4545454545",David DeCastro\DeCaDa00,G,9,"0,6428571429",22,"0,3333333333",2018,Stanford,0,0,PAC12,0,0,"0,9189189189","182,5643159","0,5292761954",56,"12,15888308",2,8,1,8,1
2012,1,26,3,"0,2222222222",HOU,16,"0,4848484848",Whitney Mercilus\MercWh00,DE,1,"0,07142857143",22,"0,3333333333",2018,Illinois,13,"0,08176100629",Big10,6,"0,4285714286","0,8018018018","191,6430719","0,6282642629",41,"10,01602594",1,"5,857142857",1,"5,857142857",1
2012,1,27,3,"0,2222222222",CIN,17,"0,5151515152",Kevin Zeitler\ZeitKe00,G,9,"0,6428571429",22,"0,3333333333",2018,Wisconsin,14,"0,08805031447",Big10,6,"0,4285714286","0,7837837838","179,727207","0,4983424499",39,"9,730311655",1,"5,571428571",1,"5,571428571",1
2012,1,28,3,"0,2222222222",GNB,18,"0,5454545455",Nick Perry\PerrNi00,DE,1,"0,07142857143",22,"0,3333333333",2018,USC,1,"0,006289308176",PAC12,0,0,"0,8108108108","210,1014432","0,829520746",22,"7,301740226",1,"3,142857143",0,"3,142857143",0
2012,1,29,3,"0,2222222222",MIN,1,"0,0303030303",Harrison Smith\SmitHa00,DB,6,"0,4285714286",23,"0,5",2018,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,7747747748","191,9039423","0,6311086015",50,"11,30174023",1,"7,142857143",1,"7,142857143",1
2012,1,31,3,"0,2222222222",TAM,19,"0,5757575758",Doug Martin\MartDo00,RB,3,"0,2142857143",23,"0,5",2018,Boise St.,9,"0,05660377358",MW,5,"0,3571428571","0,8018018018","200,2805546","0,7224410113",39,"9,730311655",1,"5,571428571",1,"5,571428571",1
2012,1,32,3,"0,2222222222",NYG,20,"0,6060606061",David Wilson\WilsDa01,RB,3,"0,2142857143",21,"0,1666666667",2014,Virginia Tech,16,"0,1006289308",ACC,2,"0,1428571429","0,7837837838","208,3514511","0,8104401213",5,"3,746108208",0,"1,666666667",0,"0,7142857143",0
2012,2,33,4,"0,3333333333",STL,7,"0,2121212121",Brian Quick\QuicBr00,WR,2,"0,1428571429",23,"0,5",2018,Appalachian St.,17,"0,106918239",SB,8,"0,5714285714","0,7513513514","186,3987833","0,5710844032",11,"5,730311655",0,"1,571428571",0,"1,571428571",0
2012,2,36,4,"0,3333333333",DEN,21,"0,6363636364",Derek Wolfe\WolfDe00,DT,4,"0,2857142857",22,"0,3333333333",2018,Cincinnati,18,"0,1132075472",AA,3,"0,2142857143","0,1081081081","196,4027627","0,6801604251",42,"10,15888308",1,6,1,6,1
2012,2,37,4,"0,3333333333",CLE,22,"0,6666666667",Mitchell Schwartz\SchwMi00,T,10,"0,7142857143",23,"0,5",2018,California,19,"0,1194968553",PAC12,0,0,"0,7387387387","159,294506","0,2755593302",61,"12,8731688",2,"8,714285714",1,"8,714285714",1
2012,2,38,4,"0,3333333333",JAX,23,"0,696969697",Andre Branch\BranAn00,LB,5,"0,3571428571",23,"0,5",2018,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,8108108108","196,43654","0,6805287079",21,"7,158883083",1,3,0,3,0
2012,2,39,4,"0,3333333333",STL,7,"0,2121212121",Janoris Jenkins\JenkJa03,DB,6,"0,4285714286",23,"0,5",2018,North Alabama,21,"0,1320754717",FCS,9,"0,6428571429","0,8018018018","185,1380392","0,5573381783",42,"10,15888308",1,6,1,6,1
2012,2,40,4,"0,3333333333",CAR,3,"0,09090909091",Amini Silatolu\SilaAm00,G,9,"0,6428571429",23,"0,5",2018,Midwestern St.,22,"0,1383647799",Div2,10,"0,7142857143","0,7603603604","179,6330608","0,4973159491",16,"6,444597369",1,"2,285714286",0,"2,285714286",0
2012,2,41,4,"0,3333333333",BUF,4,"0,1212121212",Cordy Glenn\GlenCo00,G,9,"0,6428571429",22,"0,3333333333",2018,Georgia,23,"0,1446540881",SEC,1,"0,07142857143","0,8378378378","170,3938625","0,396578537",39,"9,730311655",1,"5,571428571",1,"5,571428571",1
2012,2,43,4,"0,3333333333",NYJ,9,"0,2727272727",Stephen Hill\HillSt00,WR,2,"0,1428571429",21,"0,1666666667",2014,Georgia Tech,24,"0,1509433962",ACC,2,"0,1428571429","0,8018018018","201,1803803","0,7322520479",4,"3,412774875",0,"1,333333333",0,"0,5714285714",0
2012,2,44,4,"0,3333333333",KAN,5,"0,1515151515",Jeff Allen\AlleJe01,T,10,"0,7142857143",22,"0,3333333333",2018,Illinois,13,"0,08176100629",Big10,6,"0,4285714286","0,7387387387","169,8975191","0,3911667742",25,"7,730311655",1,"3,571428571",0,"3,571428571",0
2012,2,46,4,"0,3333333333",PHI,6,"0,1818181818",Mychal Kendricks\KendMy00,LB,5,"0,3571428571",21,"0,1666666667",2018,California,19,"0,1194968553",PAC12,0,0,"0,6882882883","211,5608044","0,8454325455",34,"9,016025941",1,"4,857142857",1,"4,857142857",1
2012,2,49,5,"0,4444444444",SDG,10,"0,303030303",Kendall Reyes\ReyeKe00,DT,4,"0,2857142857",22,"0,3333333333",2016,Connecticut,25,"0,1572327044",AA,3,"0,2142857143","0,7657657658","203,2905965","0,7552602908",22,"7,695836866",1,"4,4",0,"3,142857143",0
2012,2,50,5,"0,4444444444",STL,7,"0,2121212121",Isaiah Pead\PeadIs00,RB,3,"0,2142857143",22,"0,3333333333",2016,Cincinnati,18,"0,1132075472",AA,3,"0,2142857143","0,6342342342","178,6806639","0,4869317149",1,"3,495836866",0,"0,2",0,"0,1428571429",0
2012,2,51,5,"0,4444444444",GNB,18,"0,5454545455",Jerel Worthy\WortJe00,DT,4,"0,2857142857",22,"0,3333333333",2018,Michigan St.,26,"0,1635220126",Big10,6,"0,4285714286","0,7747747748","186,4228321","0,5713466136",4,"4,730311655",0,"0,5714285714",0,"0,5714285714",0
2012,2,56,5,"0,4444444444",PIT,15,"0,4545454545",Mike Adams\AdamMi02,T,10,"0,7142857143",22,"0,3333333333",2016,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,8018018018","170,3102805","0,3956672204",11,"5,495836866",0,"2,2",0,"1,571428571",0
2012,2,58,5,"0,4444444444",TAM,19,"0,5757575758",Lavonte David\DaviLa00,LB,5,"0,3571428571",22,"0,3333333333",2018,Nebraska,28,"0,1761006289",Big10,6,"0,4285714286","0,8108108108","194,2490374","0,656677791",57,"12,30174023",2,"8,142857143",1,"8,142857143",1
2012,2,59,5,"0,4444444444",PHI,6,"0,1818181818",Vinny Curry\CurrVi00,DE,1,"0,07142857143",24,"0,6666666667",2018,Marshall,29,"0,1823899371",CUSA,11,"0,7857142857","0,7747747748","187,0832238","0,5785470382",17,"6,587454512",1,"2,428571429",0,"2,428571429",0
2012,2,60,5,"0,4444444444",BAL,24,"0,7272727273",Kelechi Osemele\OsemKe00,T,10,"0,7142857143",23,"0,5",2018,Iowa St.,30,"0,1886792453",Big12,4,"0,2857142857","0,7477477477","181,0529534","0,512797412",43,"10,30174023",1,"6,142857143",1,"6,142857143",1
2012,2,61,5,"0,4444444444",SFO,25,"0,7575757576",LaMichael James\JameLa00,RB,3,"0,2142857143",22,"0,3333333333",2015,Oregon,31,"0,1949685535",PAC12,0,0,"0,5765765766","189,8388509","0,6085923662",2,"3,248872196",0,"0,5",0,"0,2857142857",0
2012,2,62,5,"0,4444444444",GNB,18,"0,5454545455",Casey Hayward\HaywCa00,DB,6,"0,4285714286",22,"0,3333333333",2018,Vanderbilt,32,"0,2012578616",SEC,1,"0,07142857143","0,5801801802","187,4844421","0,582921627",36,"9,301740226",1,"5,142857143",1,"5,142857143",1
2012,2,63,5,"0,4444444444",NYG,20,"0,6060606061",Rueben Randle\RandRu00,WR,2,"0,1428571429",21,"0,1666666667",2015,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,8018018018","177,8645641","0,4780335639",21,"7,998872196",1,"5,25",1,3,1
2012,3,64,5,"0,4444444444",IND,0,0,Dwayne Allen\AlleDw00,TE,11,"0,7857142857",22,"0,3333333333",2018,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,7693693694","184,1917757","0,5470208182",12,"5,873168798",0,"1,714285714",0,"1,714285714",0
2012,3,65,6,"0,5555555556",STL,7,"0,2121212121",Trumaine Johnson\JohnTr05,DB,6,"0,4285714286",22,"0,3333333333",2018,Montana,33,"0,2075471698",Div1,9,"0,6428571429","0,7567567568","187,2782972","0,5806739749",30,"8,444597369",1,"4,285714286",0,"4,285714286",0
2012,3,66,6,"0,5555555556",MIN,1,"0,0303030303",Josh Robinson\RobiJo01,DB,6,"0,4285714286",21,"0,1666666667",2018,Central Florida,34,"0,213836478",AA,3,"0,2142857143","0,6162162162","209,7180303","0,8253402942",11,"5,730311655",0,"1,571428571",0,"1,571428571",0
2012,3,68,6,"0,5555555556",HOU,16,"0,4848484848",DeVier Posey\PoseDe00,WR,2,"0,1428571429",22,"0,3333333333",2014,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,5405405405","193,3534094","0,646912523",2,"2,746108208",0,"0,6666666667",0,"0,2857142857",0
2012,3,69,6,"0,5555555556",BUF,4,"0,1212121212",T.J. Graham\GrahT.00,WR,2,"0,1428571429",23,"0,5",2015,North Carolina St.,35,"0,2201257862",ACC,2,"0,1428571429","0,5045045045","180,0649182","0,5020246041",7,"4,498872196",0,"1,75",0,1,0
2012,3,71,6,"0,5555555556",WAS,26,"0,7878787879",Josh LeRibeus\LeRiJo00,G,9,"0,6428571429",23,"0,5",2018,SMU,36,"0,2264150943",AA,3,"0,2142857143","0,418018018","170,832205","0,4013579007",11,"5,730311655",0,"1,571428571",0,"1,571428571",0
2012,3,72,6,"0,5555555556",MIA,27,"0,8181818182",Olivier Vernon\VernOl00,LB,5,"0,3571428571",21,"0,1666666667",2018,Miami (FL),37,"0,2327044025",ACC,2,"0,1428571429","0,7297297297","198,3778409","0,7016952228",46,"10,73031165",1,"6,571428571",1,"6,571428571",1
2012,3,73,6,"0,5555555556",SDG,10,"0,303030303",Brandon Taylor\TaylBr02,DB,6,"0,4285714286",22,"0,3333333333",2012,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,6036036036","179,7348142","0,4984253932",1,1,0,1,0,"0,1428571429",0
2012,3,74,6,"0,5555555556",KAN,5,"0,1515151515",Donald Stephenson\StepDo00,T,10,"0,7142857143",23,"0,5",2017,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,7297297297","198,366791","0,7015747428",18,"6,758288905",1,3,0,"2,571428571",0
2012,3,75,6,"0,5555555556",SEA,8,"0,2424242424",Russell Wilson\WilsRu00,QB,0,0,23,"0,5",2018,Wisconsin,14,"0,08805031447",Big10,6,"0,4285714286","0,4864864865","185,7811302","0,5643499688",98,"18,15888308",2,14,3,14,3
2012,3,77,6,"0,5555555556",NYJ,9,"0,2727272727",Demario Davis\DaviDe00,LB,5,"0,3571428571",23,"0,5",2018,Arkansas St.,39,"0,2452830189",SB,8,"0,5714285714","0,5045045045","205,1007463","0,7749968308",45,"10,58745451",1,"6,428571429",1,"6,428571429",1
2012,3,78,6,"0,5555555556",MIA,27,"0,8181818182",Michael Egnew\EgneMi00,TE,11,"0,7857142857",22,"0,3333333333",2013,Missouri,40,"0,251572327",SEC,1,"0,07142857143","0,5405405405","209,3269193","0,8210759079",0,"1,216395324",0,0,0,0,0
2012,3,80,6,"0,5555555556",ARI,28,"0,8484848485",Jamell Fleming\FlemJa00,DB,6,"0,4285714286",23,"0,5",2015,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,7567567568","197,9210941","0,6967151922",5,"3,998872196",0,"1,25",0,"0,7142857143",0
2012,3,81,6,"0,5555555556",DAL,2,"0,06060606061",Tyrone Crawford\CrawTy00,DE,1,"0,07142857143",22,"0,3333333333",2018,Boise St.,9,"0,05660377358",MW,5,"0,3571428571","0,6486486486","194,3374752","0,6576420516",31,"8,587454512",1,"4,428571429",0,"4,428571429",0
2012,3,82,6,"0,5555555556",TEN,12,"0,3636363636",Mike Martin\MartMi01,DT,4,"0,2857142857",22,"0,3333333333",2015,Michigan,41,"0,2578616352",Big10,6,"0,4285714286","0,5945945946","212,6230937","0,8570149654",6,"4,248872196",0,"1,5",0,"0,8571428571",0
2012,3,83,6,"0,5555555556",CIN,17,"0,5151515152",Mohamed Sanu\SanuMo00,WR,2,"0,1428571429",23,"0,5",2018,Rutgers,42,"0,2641509434",Big10,6,"0,4285714286","0,7027027027","192,8533136","0,6414598468",35,"9,158883083",1,5,1,5,1
2012,3,84,6,"0,5555555556",BAL,24,"0,7272727273",Bernard Pierce\PierBe00,RB,3,"0,2142857143",21,"0,1666666667",2015,Temple,43,"0,2704402516",AA,3,"0,2142857143","0,5315315315","193,8340315","0,6521528724",10,"5,248872196",0,"2,5",0,"1,428571429",0
2012,3,85,6,"0,5555555556",DET,14,"0,4242424242",Bill Bentley\BentBi00,DB,6,"0,4285714286",23,"0,5",2015,Louisiana-Lafayette,52,"0,3270440252",SB,8,"0,5714285714","0,5765765766","163,6161791","0,32267967",3,"3,498872196",0,"0,75",0,"0,4285714286",0
2012,3,86,6,"0,5555555556",PIT,15,"0,4545454545",Sean Spence\SpenSe00,LB,5,"0,3571428571",22,"0,3333333333",2017,Miami (FL),37,"0,2327044025",ACC,2,"0,1428571429","0,6972972973","184,9488718","0,5552756363",12,"5,758288905",0,2,0,"1,714285714",0
2012,3,90,6,"0,5555555556",NWE,13,"0,3939393939",Jake Bequette\BequJa00,DE,1,"0,07142857143",23,"0,5",2014,Arkansas,44,"0,2767295597",SEC,1,"0,07142857143","0,4414414414","202,2353437","0,7437545917",0,"2,079441542",0,0,0,0,0
2012,3,91,6,"0,5555555556",ATL,29,"0,8787878788",Lamar Holmes\HolmLa00,T,10,"0,7142857143",23,"0,5",2014,Southern Miss,45,"0,2830188679",CUSA,11,"0,7857142857","0,1621621622","176,8515571","0,4669884818",10,"5,412774875",0,"3,333333333",0,"1,428571429",0
2012,3,93,6,"0,5555555556",CIN,17,"0,5151515152",Brandon Thompson\ThomBr01,DT,4,"0,2857142857",22,"0,3333333333",2015,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,7747747748","181,8256453","0,5212222753",7,"4,498872196",0,"1,75",0,1,0
2012,3,95,6,"0,5555555556",OAK,30,"0,9090909091",Tony Bergstrom\BergTo00,T,10,"0,7142857143",26,1,2018,Utah,46,"0,2893081761",PAC12,0,0,"0,3153153153","176,2016974","0,4599028903",9,"5,444597369",0,"1,285714286",0,"1,285714286",0
2012,4,96,7,"0,6666666667",STL,7,"0,2121212121",Chris Givens\GiveCh00,WR,2,"0,1428571429",22,"0,3333333333",2015,Wake Forest,47,"0,2955974843",ACC,2,"0,1428571429","0,6936936937","182,5716117","0,5293557434",12,"5,748872196",0,3,0,"1,714285714",0
2012,4,99,7,"0,6666666667",HOU,16,"0,4848484848",Ben Jones\JoneBe01,C,12,"0,8571428571",23,"0,5",2018,Georgia,23,"0,1446540881",SEC,1,"0,07142857143","0,6612612613","176,575893","0,4639828435",35,"9,158883083",1,5,1,5,1
2012,4,102,7,"0,6666666667",WAS,26,"0,7878787879",Kirk Cousins\CousKi00,QB,0,0,24,"0,6666666667",2018,Michigan St.,26,"0,1635220126",Big10,6,"0,4285714286","0,5675675676","160,5502421","0,2892509515",51,"11,44459737",1,"7,285714286",1,"7,285714286",1
2012,4,105,7,"0,6666666667",BUF,4,"0,1212121212",Nigel Bradham\BradNi00,LB,5,"0,3571428571",23,"0,5",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,5081081081","198,1821252","0,699561283",38,"9,587454512",1,"5,428571429",1,"5,428571429",1
2012,4,106,7,"0,6666666667",SEA,8,"0,2424242424",Robert Turbin\TurbRo00,RB,3,"0,2142857143",22,"0,3333333333",2018,Utah St.,49,"0,3081761006",MW,5,"0,3571428571","0,4774774775","196,7271993","0,6836978428",16,"6,444597369",1,"2,285714286",0,"2,285714286",0
2012,4,108,7,"0,6666666667",DEN,21,"0,6363636364",Philip Blake\BlakPh00,OL,13,"0,9285714286",26,1,2012,Baylor,10,"0,06289308176",Big12,4,"0,2857142857","0,4900900901","181,3247988","0,515761414",0,0,0,0,0,0,0
2012,4,110,7,"0,6666666667",SDG,10,"0,303030303",Ladarius Green\GreeLa00,TE,11,"0,7857142857",22,"0,3333333333",2016,Louisiana-Lafayette,53,"0,3333333333",SB,8,"0,5714285714","0,2612612613","192,7905584","0,6407756104",11,"5,495836866",0,"2,2",0,"1,571428571",0
2012,4,111,7,"0,6666666667",CHI,11,"0,3333333333",Evan Rodriguez\RodrEv00,TE,11,"0,7857142857",23,"0,5",2014,Temple,43,"0,2704402516",AA,3,"0,2142857143","0,2207207207","197,0169578","0,686857156",0,"2,079441542",0,0,0,0,0
2012,4,112,7,"0,6666666667",ARI,28,"0,8484848485",Bobby Massie\MassBo00,T,10,"0,7142857143",23,"0,5",2018,Mississippi,50,"0,3144654088",SEC,1,"0,07142857143","0,7837837838","172,9212327","0,4241351198",39,"9,730311655",1,"5,571428571",1,"5,571428571",1
2012,4,113,7,"0,6666666667",DAL,2,"0,06060606061",Kyle Wilber\WilbKy00,LB,5,"0,3571428571",23,"0,5",2018,Wake Forest,47,"0,2955974843",ACC,2,"0,1428571429","0,3423423423","191,7225219","0,6291305271",13,"6,016025941",1,"1,857142857",0,"1,857142857",0
2012,4,114,7,"0,6666666667",SEA,8,"0,2424242424",Jaye Howard\HowaJa00,DT,4,"0,2857142857",23,"0,5",2016,Florida,51,"0,320754717",SEC,1,"0,07142857143","0,3369369369","188,8761923","0,598096246",17,"6,695836866",1,"3,4",0,"2,428571429",0
2012,4,115,7,"0,6666666667",TEN,12,"0,3636363636",Coty Sensabaugh\SensCo00,DB,6,"0,4285714286",23,"0,5",2018,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,2702702703","191,8465742","0,630483102",19,"6,873168798",1,"2,714285714",0,"2,714285714",0
2012,4,118,7,"0,6666666667",MIN,1,"0,0303030303",Jarius Wright\WrigJa02,WR,2,"0,1428571429",22,"0,3333333333",2018,Arkansas,44,"0,2767295597",SEC,1,"0,07142857143","0,4900900901","186,1353867","0,5682125207",21,"7,158883083",1,3,0,3,0
2012,4,120,7,"0,6666666667",CLE,22,"0,6666666667",James-Michael Johnson\JohnJa04,LB,5,"0,3571428571",23,"0,5",2015,Nevada,54,"0,3396226415",MW,5,"0,3571428571","0,4954954955","199,1685475","0,7103165051",11,"5,498872196",0,"2,75",0,"1,571428571",0
2012,4,121,7,"0,6666666667",HOU,16,"0,4848484848",Keshawn Martin\MartKe01,WR,2,"0,1428571429",22,"0,3333333333",2016,Michigan St.,26,"0,1635220126",Big10,6,"0,4285714286","0,6216216216","190,1275469","0,6117400947",7,"4,695836866",0,"1,4",0,1,0
2012,4,125,7,"0,6666666667",DET,14,"0,4242424242",Ronnell Lewis\LewiRo02,LB,5,"0,3571428571",21,"0,1666666667",2012,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,7567567568","189,0218787","0,5996847031",0,0,0,0,0,0,0
2012,4,126,7,"0,6666666667",HOU,16,"0,4848484848",Jared Crick\CricJa00,DE,1,"0,07142857143",23,"0,5",2016,Nebraska,28,"0,1761006289",Big10,6,"0,4285714286","0,7603603604","181,2857784","0,5153359643",27,"8,695836866",1,"5,4",1,"3,857142857",1
2012,4,130,7,"0,6666666667",BAL,24,"0,7272727273",Christian Thompson\ThomCh01,DB,6,"0,4285714286",22,"0,3333333333",2012,South Carolina St.,55,"0,3459119497",MAC,12,"0,8571428571","0,2117117117","185,8342921","0,564929607",0,0,0,0,0,0,0
2012,4,131,7,"0,6666666667",NYG,20,"0,6060606061",Brandon Mosley\MoslBr00,T,10,"0,7142857143",23,"0,5",2014,Auburn,56,"0,3522012579",SEC,1,"0,07142857143","0,5675675676","178,9597329","0,4899744777",2,"2,746108208",0,"0,6666666667",0,"0,2857142857",0
2012,4,133,7,"0,6666666667",GNB,18,"0,5454545455",Jerron McMillian\McMiJe00,DB,6,"0,4285714286",23,"0,5",2013,Maine,57,"0,358490566",Div1,9,"0,6428571429","0,2882882883","189,4912726","0,6048026284",2,"2,216395324",0,1,0,"0,2857142857",0
2012,5,137,8,"0,7777777778",DEN,21,"0,6363636364",Malik Jackson\JackMa02,DT,4,"0,2857142857",22,"0,3333333333",2018,Tennessee,58,"0,3647798742",SEC,1,"0,07142857143","0,1531531532","181,7806085","0,5207312272",39,"9,730311655",1,"5,571428571",1,"5,571428571",1
2012,5,138,8,"0,7777777778",DET,14,"0,4242424242",Tahir Whitehead\WhitTa00,LB,5,"0,3571428571",22,"0,3333333333",2018,Temple,43,"0,2704402516",AA,3,"0,2142857143","0,2297297297","196,6695367","0,6830691323",33,"8,873168798",1,"4,714285714",1,"4,714285714",1
2012,5,139,8,"0,7777777778",MIN,1,"0,0303030303",Robert Blanton\BlanRo00,DB,6,"0,4285714286",23,"0,5",2017,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,3333333333","184,4796958","0,5501600868",9,"5,258288905",0,"1,5",0,"1,285714286",0
2012,5,141,8,"0,7777777778",WAS,26,"0,7878787879",Adam Gettis\GettAd00,G,9,"0,6428571429",23,"0,5",2016,Iowa,12,"0,07547169811",Big10,6,"0,4285714286","0,1936936937","186,4669799","0,5718279687",2,"3,695836866",0,"0,4",0,"0,2857142857",0
2012,5,142,8,"0,7777777778",JAX,23,"0,696969697",Brandon Marshall\MarsBr01,LB,5,"0,3571428571",22,"0,3333333333",2018,Nevada,54,"0,3396226415",MW,5,"0,3571428571","0,2252252252","184,5815105","0,5512701993",30,"8,444597369",1,"4,285714286",0,"4,285714286",0
2012,5,143,8,"0,7777777778",CAR,3,"0,09090909091",Josh Norman\NormJo01,DB,6,"0,4285714286",24,"0,6666666667",2018,Coastal Carolina,59,"0,3710691824",SB,8,"0,5714285714","0,6036036036","180,0375632","0,5017263453",37,"9,444597369",1,"5,285714286",1,"5,285714286",1
2012,5,144,8,"0,7777777778",BUF,4,"0,1212121212",Zebrie Sanders\SandZe00,OL,13,"0,9285714286",22,"0,3333333333",2012,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,7423423423","167,1092518","0,3607655616",0,0,0,0,0,0,0
2012,5,147,8,"0,7777777778",BUF,4,"0,1212121212",Tank Carder\CardTa00,LB,5,"0,3571428571",23,"0,5",2016,TCU,60,"0,3773584906",Big12,4,"0,2857142857","0,2072072072","196,7890624","0,6843723524",5,"4,295836866",0,1,0,"0,7142857143",0
2012,5,149,8,"0,7777777778",SDG,10,"0,303030303",Johnnie Troutman\TrouJo00,G,9,"0,6428571429",24,"0,6666666667",2014,Penn St.,61,"0,3836477987",Big10,6,"0,4285714286","0,2342342342","181,2975097","0,5154638738",14,"6,746108208",1,"4,666666667",1,2,1
2012,5,150,8,"0,7777777778",STL,7,"0,2121212121",Rokevious Watkins\WatkRo00,G,9,"0,6428571429",23,"0,5",2013,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,2702702703","178,1658455","0,4813185143",1,"1,716395324",0,"0,5",0,"0,1428571429",0
