DP Normalizado,Tm # Normalizado,Pos # Normalizado,Age Normalizado,AAV Cat,C# Norm,Grade,SPORQ Normalizado,College # Norm
0.8888888889,0.8484848485,0.1428571429,0.3333333333,0,0.07142857143,0.4666666667,0.6673676687,0.4402515723
0.8888888889,0.4848484848,0.9285714286,0.5,0,0.3571428571,0.4990990991,0.6207226174,0.6037735849
0.8888888889,0.09090909091,0.2142857143,0.5,0,0,0.5018018018,0.5809767825,0.1949685535
0.8888888889,0.9090909091,0.7857142857,0.3333333333,0,0.07142857143,0.2234234234,0.4623363624,0.3647798742
0.8888888889,0.06060606061,0.3571428571,0.3333333333,0,0.07142857143,0.5225225225,0.5414128599,0.0251572327
0.8888888889,0.5757575758,0.2142857143,0.3333333333,0,0.1428571429,0.1891891892,0.5259269168,0.2327044025
0.8888888889,0.5151515152,0.2142857143,0.5,0,0.4285714286,0.2702702703,0.7163448234,0.1761006289
0.8888888889,0.4848484848,0.1428571429,0.3333333333,0,0.6428571429,0.1711711712,0.4438251007,0.6100628931
0.8888888889,0.0303030303,0.6428571429,0.5,0,0,0.3288288288,0.495727577,0.5094339623
0.8888888889,0.5151515152,0.1428571429,0.3333333333,0,0.07142857143,0.5657657658,0.3281416326,0.2767295597
1,0.696969697,0.4285714286,0.3333333333,0,0.5714285714,0.2432432432,0.4796074925,0.106918239
1,0.1818181818,0.07142857143,0.1666666667,0,0,0.5675675676,0.6527598985,0.2893081761
1,0.0303030303,0.6428571429,0.3333333333,0,0.1428571429,0.236036036,0.3328275945,0.05031446541
1,0.2727272727,0.2142857143,0.3333333333,0,0.1428571429,0.2252252252,0.6414612097,0.2955974843
1,0.6666666667,0.07142857143,0.5,0,0.7142857143,0.3513513514,0.4766714781,0.6163522013
1,0.1818181818,0.4285714286,0.3333333333,1,0,0.5855855856,0.4094634052,0.534591195
1,0.303030303,0,0.8333333333,0,0.6428571429,0.2414414414,0.33805346,0.6226415094
1,0.1212121212,0.7857142857,0.5,0,0.07142857143,0.3135135135,0.7206884742,0.2767295597
1,0.4545454545,0.2857142857,0.5,0,0.6428571429,0.1891891892,0.6813806245,0.4025157233
1,0.6060606061,0.9285714286,0.5,0,0.8571428571,0.1711711712,0.3655692504,0.6289308176
1,0.3939393939,0.07142857143,0.3333333333,0,0.4285714286,0.5045045045,0.5762610175,0.08176100629
1,0.6666666667,0.7142857143,0.5,0,0.7142857143,0.2972972973,0.5540335453,0.6352201258
1,0.0303030303,0.2857142857,0.5,0,0.1428571429,0.5387387387,0.4251102685,0.3018867925
1,0,0.2142857143,0.3333333333,0,0.3571428571,0.2738738739,0.5293762078,0.3081761006
1,0.2424242424,0.07142857143,0.8333333333,0,0.7142857143,0.4774774775,0.7444393842,0.641509434
1,0.9090909091,0.07142857143,0.3333333333,0,0.7142857143,0.4414414414,0.5513846661,0.6477987421
1,0.3939393939,0.3571428571,0.5,0,0.4285714286,0.3387387387,0.6032817072,0.2641509434
1,0.3333333333,0.1428571429,0,0,0,0.4648648649,0.4873090758,0.6540880503
1,0.7272727273,0.1428571429,0.5,0,0.6428571429,0.3513513514,0.5302546019,0.6603773585
1,0.5151515152,0.9285714286,0.3333333333,0,0.4285714286,0.6405405405,0.6043695966,0.1698113208
1,0.2424242424,0.2857142857,0.5,0,0.6428571429,0.190990991,0.7381289581,0.6666666667
1,0.8787878788,0.4285714286,0.5,0,0.5,0.5351351351,0.6148430326,0.09433962264
1,0.4242424242,0.3571428571,0.5,0,0.6428571429,0.1711711712,0.5701150301,0.6729559748
1,0.7272727273,0.4285714286,0.5,0,0,0.4837837838,0.5253478717,0.1194968553
1,0.3636363636,0.4285714286,0.3333333333,0,0.4285714286,0.1783783784,0.4224444495,0.1761006289
1,0.5151515152,0.8571428571,0.5,0,0.07142857143,0.3153153153,0.3564070333,0.0251572327
1,0,0.7857142857,0.3333333333,0,0.07142857143,0.3873873874,0.5557822074,0.0251572327
0,0.4848484848,0.07142857143,0.1666666667,1,0.07142857143,0.9640883978,0.7973306295,0.0251572327
0,0.2121212121,0.7142857143,0.1666666667,1,0.07142857143,0.9502762431,0.6747646225,0.3522012579
0,0.696969697,0,0.3333333333,2,0.2142857143,0.6104972376,0.5039834113,0.213836478
0,0.1212121212,0.1428571429,0.1666666667,1,0.1428571429,0.908839779,0.6065952634,0.1257861635
0,0.9090909091,0.3571428571,0.5,2,0.8571428571,0.8812154696,0.8668288696,0.679245283
0,0.8787878788,0.7142857143,0.3333333333,2,0.07142857143,0.8950276243,0.6026350193,0.4402515723
0,0.5757575758,0.1428571429,0.1666666667,1,0.07142857143,0.6657458564,0.5983354559,0.4402515723
0,0.6666666667,0.4285714286,0.3333333333,0,0.2857142857,0.6546961326,0.6100071202,0.6855345912
0,0.0303030303,0.3571428571,0.3333333333,1,0,0.6933701657,0.7075882916,0.5094339623
0.1111111111,0.3636363636,0.7142857143,0.5,1,0.4285714286,0.635359116,0.7422246632,0.2578616352
0.1111111111,0.2121212121,0.2857142857,0.5,2,0.1428571429,0.6436464088,0.7724007169,0.6918238994
0.1111111111,0.3333333333,0.4285714286,0.3333333333,1,0.1428571429,0.5414364641,0.6234023364,0.1006289308
0.1111111111,0.4545454545,0.3571428571,0.3333333333,1,0.4285714286,0.6325966851,0.8885744317,0.1698113208
0.1111111111,0.06060606061,0.6428571429,0.5,2,0.5,0.6132596685,0.5238641262,0.09433962264
0.1111111111,0.7272727273,0.3571428571,0.3333333333,2,0.07142857143,0.6657458564,0.5797241295,0.5031446541
0.1111111111,0.8181818182,0.7142857143,0.3333333333,1,0.07142857143,0.4834254144,0.5108590364,0.3647798742
0.1111111111,0.9393939394,0.1428571429,0,2,0,0.546961326,0.646516607,0.534591195
0.2222222222,0.5454545455,0.4285714286,0.1666666667,1,0.07142857143,0.546961326,0.5040428919,0.5031446541
0.2222222222,0.6666666667,0,0.1666666667,0,0.07142857143,0.5828729282,0.4943737809,0.4402515723
0.2222222222,0.303030303,0.4285714286,0.5,0,0.2857142857,0.5276243094,0.734453902,0.3773584906
0.2222222222,0.1818181818,0.3571428571,0.3333333333,0,0.1428571429,0.4502762431,0.6467003848,0.6981132075
0.2222222222,0.8484848485,0.4285714286,0.3333333333,1,0,0.4779005525,0.6481092031,0.6540880503
0.2222222222,0.09090909091,0.1428571429,0.5,1,0.1428571429,0.5856353591,0.5482315089,0.3018867925
0.2222222222,0.6363636364,0.4285714286,0.3333333333,1,0.4285714286,0.5994475138,0.6474089344,0.1698113208
0.3333333333,0.4848484848,0.6428571429,0.5,1,0,0.5276243094,0.4944267773,0.5094339623
0.3333333333,0.06060606061,0.07142857143,0.3333333333,1,0.3571428571,0.5662983425,0.572587127,0.05660377358
0.3333333333,0.6666666667,0.6428571429,0.3333333333,1,0.3571428571,0.5055248619,0.7068453476,0.3396226415
0.3333333333,0.8787878788,0.2857142857,0.6666666667,0,0.4285714286,0.5607734807,0.7630938276,0.7044025157
0.3333333333,0.4242424242,0.3571428571,0.5,1,0.5,0.3895027624,0.559218964,0.7106918239
0.3333333333,0.2121212121,0.4285714286,0.5,1,0.1428571429,0.3453038674,0.4962991871,0.3018867925
0.3333333333,0.1818181818,0.1428571429,0.3333333333,1,0.07142857143,0.4668508287,0.6130927132,0.2012578616
0.3333333333,0.6060606061,0.9285714286,0.5,1,0.3571428571,0.3674033149,0.4347170749,0.7169811321
0.3333333333,0.1212121212,0.7142857143,0.1666666667,0,0.07142857143,0.5,0.3342593697,0.5031446541
0.3333333333,0.7878787879,0.3571428571,0.5,1,0,0.4447513812,0.6722029084,0
0.3333333333,0.7272727273,0.2857142857,0.1666666667,1,0.1428571429,0.5055248619,0.4823679131,0.3018867925
0.4444444444,0.2727272727,0.7857142857,0.3333333333,0,0.2857142857,0.4309392265,0.6774683559,0.7232704403
0.4444444444,0.8484848485,0.7857142857,0.1666666667,0,0.5,0.4447513812,0.5638144191,0.09433962264
0.4444444444,0.5454545455,0.1428571429,0.1666666667,1,0.3571428571,0.4889502762,0.6537414724,0.7295597484
0.4444444444,0.3636363636,0.2142857143,0.1666666667,0,0,0.4640883978,0.7370234686,0.3899371069
0.4444444444,0.9393939394,0.4285714286,0.6666666667,0,0.4285714286,0.3729281768,0.6969279704,0.1761006289
0.4444444444,0,0.7142857143,0.5,1,0.4285714286,0.4447513812,0.4000363576,0.1698113208
0.4444444444,0.09090909091,0.07142857143,0.3333333333,0,0.07142857143,0.5,0.6114061212,0.251572327
0.4444444444,0.696969697,0.1428571429,0.1666666667,1,0.4285714286,0.4613259669,0.7661804641,0.3836477987
0.4444444444,0.3939393939,0,0.3333333333,0,0.6428571429,0.5,0.4063052717,0.7358490566
0.4444444444,0.2424242424,0.7142857143,0.5,1,0.07142857143,0.317679558,0.4589980841,0.251572327
0.5555555556,0.4848484848,0.7857142857,0.3333333333,0,0.4285714286,0.4005524862,0.6558895755,0.07547169811
0.5555555556,0.7878787879,0.9285714286,0.5,1,0.1428571429,0.4060773481,0.3094223954,0.4779874214
0.5555555556,0.8181818182,0.7142857143,0.3333333333,0,0.6428571429,0.361878453,0.5210729922,0.7421383648
0.5555555556,0.5757575758,0.2142857143,0.5,0,0.2857142857,0.3756906077,0.6620129278,0.04402515723
0.5555555556,0.0303030303,0.07142857143,0.3333333333,0,0,0.4337016575,0.5984517839,0.534591195
0.5555555556,0.1212121212,0.3571428571,0.1666666667,1,0.1428571429,0.3729281768,0.6253098154,0.6981132075
0.5555555556,0.6060606061,0.2857142857,0.3333333333,0,0.1428571429,0.364640884,0.5613638943,0.06918238994
0.5555555556,0.4242424242,0.8571428571,0.5,1,0.07142857143,0.4171270718,0.3584996737,0.2767295597
0.5555555556,0.7575757576,0.3571428571,0.5,1,0.4285714286,0.3784530387,0.5760636096,0.08805031447
0.5555555556,0.7272727273,0.4285714286,0.3333333333,0,0.1428571429,0.3674033149,0.509836089,0.3018867925
0.5555555556,0.9090909091,0.6428571429,0.5,1,0.07142857143,0.4723756906,0.5748934648,0.03773584906
0.5555555556,0.3333333333,0.2857142857,0.3333333333,0,0,0.3508287293,0.3650185441,0.748427673
0.5555555556,0.8484848485,0.07142857143,0.3333333333,0,0.1428571429,0.455801105,0.8277573688,0.05031446541
0.5555555556,0.5454545455,0.2857142857,0.6666666667,0,0.7857142857,0.3232044199,0.5608861078,0.2830188679
0.5555555556,0.1515151515,0.4285714286,0.5,0,0.7857142857,0.3397790055,0.6185045011,0.4591194969
0.5555555556,0.5151515152,0.07142857143,0.5,0,0.2857142857,0.3232044199,0.5643496221,0.04402515723
0.5555555556,0,0.1428571429,0.1666666667,1,0.07142857143,0.5276243094,0.7734639933,0.3144654088
0.5555555556,0.8484848485,0.1428571429,0.6666666667,1,0.7142857143,0.3259668508,0.5444949224,0.7547169811
0.5555555556,0.6363636364,0.9285714286,0.5,1,0.4285714286,0.3397790055,0.3355706125,0.2578616352
0.5555555556,0.0303030303,0.2142857143,0.3333333333,1,0.5714285714,0.3839779006,0.8614783231,0.5408805031
0.5555555556,0.4545454545,0.1428571429,0.5,0,0.8571428571,0.4171270718,0.6028372062,0.7610062893
0.5555555556,0.5454545455,0.7857142857,0.3333333333,0,0,0.3342541436,0.5346005936,0.1194968553
0.5555555556,0.7272727273,0.7857142857,0.3333333333,0,0.3571428571,0.3011049724,0.6055465188,0.7169811321
0.5555555556,0.7575757576,0.9285714286,0.5,0,0.1428571429,0.3895027624,0.4659480651,0.1257861635
0.6666666667,0.7878787879,0.4285714286,0.3333333333,1,0.1428571429,0.3895027624,0.4916931875,0.1257861635
0.6666666667,0.8787878788,0.2142857143,0.3333333333,1,0.1428571429,0.4060773481,0.496441394,0.3018867925
0.6666666667,0.7575757576,0.1428571429,0.5,0,0.07142857143,0.3784530387,0.6860583818,0.0251572327
0.6666666667,0.9090909091,0.2857142857,0.5,1,0.7857142857,0.361878453,0.4547805405,0.5849056604
0.6666666667,0.2424242424,0.07142857143,0.3333333333,0,0,0.3535911602,0.498597076,0.5094339623
0.6666666667,0.1212121212,0.4285714286,0.5,1,0.1428571429,0.3784530387,0.4778752703,0.7672955975
0.6666666667,0.5151515152,0.8571428571,0.3333333333,1,0.1428571429,0.3591160221,0.5645217912,0.05031446541
0.6666666667,0.3636363636,0.2857142857,0.3333333333,1,0.4285714286,0.3895027624,0.4518120006,0.3836477987
0.6666666667,0.6060606061,0.2142857143,0.3333333333,0,0.1428571429,0.4613259669,0.8017039655,0.01886792453
0.6666666667,0.2727272727,0.1428571429,0.5,0,0,0.3839779006,0.5842164888,0.5094339623
0.6666666667,0.9090909091,0.4285714286,0.8333333333,0,0,0.4005524862,0.7073071848,0.2893081761
0.6666666667,0.3333333333,0.2142857143,0.1666666667,0,0,0.3839779006,0.438764387,0.4150943396
0.6666666667,0.4545454545,0.1428571429,0.3333333333,1,0.1428571429,0.361878453,0.6745172034,0.1257861635
0.6666666667,0.06060606061,0.3571428571,0.3333333333,1,0.4285714286,0.2790055249,0.5342405133,0.07547169811
0.6666666667,0.8484848485,0,0.5,0,0.1428571429,0.3867403315,0.6934076523,0.1006289308
0.6666666667,0.5454545455,0.3571428571,0.3333333333,0,0,0.3563535912,0.7293387472,0.748427673
0.6666666667,0.3636363636,0.4285714286,0.3333333333,0,0.3571428571,0.3508287293,0.5055315384,0.7735849057
0.6666666667,0.2424242424,0.1428571429,0.6666666667,0,0.07142857143,0.3729281768,0.4844628334,0.5031446541
0.6666666667,0.6666666667,0.4285714286,0.5,0,0.7142857143,0.3812154696,0.6045244197,0.7798742138
0.6666666667,0.09090909091,0.4285714286,0.3333333333,1,0.1428571429,0.320441989,0.4916384716,0.05031446541
0.6666666667,0.7575757576,0.4285714286,0.3333333333,0,0.1428571429,0.3756906077,0.6277541428,0.2201257862
0.6666666667,0.3939393939,0.2142857143,0.3333333333,1,0.4285714286,0.3011049724,0.4805875367,0.08805031447
0.6666666667,0.3333333333,0.4285714286,0.3333333333,0,0.4285714286,0.3812154696,0.5617486552,0.7044025157
0.6666666667,0.2424242424,0.3571428571,0.3333333333,0,0.1428571429,0.3232044199,0.8700844292,0.01886792453
0.6666666667,0.4242424242,0.4285714286,0.5,1,0.3571428571,0.2458563536,0.4422611442,0.3081761006
0.6666666667,0.4848484848,0,0.6666666667,0,0.1428571429,0.3397790055,0.2727496203,0.6918238994
0.6666666667,0.4242424242,0.07142857143,0.6666666667,0,0.7142857143,0.361878453,0.6924449869,0.786163522
0.6666666667,0.2727272727,0.9285714286,0.5,0,0.6428571429,0.3784530387,0.299440013,0.7924528302
0.6666666667,0.7272727273,0.2142857143,0.3333333333,0,0.5714285714,0.3397790055,0.6073017066,0.3710691824
0.6666666667,0.8787878788,0.3571428571,0.3333333333,0,0.5,0.3535911602,0.7674816453,0.09433962264
0.6666666667,0.3939393939,0.7142857143,0.3333333333,1,0,0.361878453,0.2947277327,0
0.7777777778,0.7878787879,0.1428571429,0.5,0,0.2142857143,0.317679558,0.5321662264,0.7987421384
0.7777777778,0.5757575758,0.9285714286,0.5,0,0.8571428571,0.3453038674,0.3885308089,0.8050314465
0.7777777778,0.0303030303,0.9285714286,0.3333333333,0,0,0.4171270718,0.3962872051,0
0.7777777778,0.06060606061,0.1428571429,0.5,0,0.1428571429,0.3453038674,0.6379786006,0.6918238994
0.7777777778,0.8787878788,0.4285714286,0.3333333333,1,0.4285714286,0.3066298343,0.4543344695,0.8113207547
0.7777777778,0.3636363636,0.3571428571,0.3333333333,1,0.07142857143,0.3480662983,0.6730593674,0.5220125786
0.7777777778,0.6060606061,0.4285714286,0.5,0,0.3571428571,0.3453038674,0.458800432,0.4465408805
0.7777777778,0.1212121212,0.6428571429,0.5,0,0.2857142857,0.3895027624,0.3491744059,0.06289308176
0.7777777778,0.8181818182,0.7857142857,0.6666666667,0,0.07142857143,0.2983425414,0.561068538,0.1446540881
0.7777777778,0.6363636364,0.3571428571,0.5,0,0.07142857143,0.3784530387,0.6581915259,0.01257861635
0.7777777778,0.4242424242,0.2857142857,0.3333333333,0,0.6428571429,0.3922651934,0.5189954375,0.8176100629
0.7777777778,0.696969697,0.07142857143,0.3333333333,0,0.07142857143,0.3674033149,0.7544293095,0.2767295597
0.7777777778,0.5151515152,0,0.5,0,0.07142857143,0.4834254144,0.2264624707,0.5031446541
0.7777777778,0.303030303,0.2857142857,0.5,0,0.5714285714,0.3232044199,0.4145175737,0.2452830189
0.7777777778,0,0.3571428571,0.5,0,0.8571428571,0.3287292818,0.5430937102,0.8238993711
0.7777777778,0.8181818182,0.3571428571,0.5,0,0.6428571429,0.317679558,0.7455297891,0.2075471698
0.7777777778,0.4545454545,0.9285714286,0.5,0,0.07142857143,0.3591160221,0.549979773,0.2012578616
0.7777777778,0.6060606061,0.07142857143,0.5,1,0,0.3011049724,0.5360302797,0.006289308176
0.7777777778,0.7272727273,0.6428571429,0.5,0,0.4285714286,0.3453038674,0.5461973983,0.3836477987
0.7777777778,0.5454545455,0.1428571429,0.5,0,0.4285714286,0.3674033149,0.4331243055,0.08805031447
0.8888888889,0.3939393939,0.9285714286,0.5,0,0.07142857143,0.2790055249,0.3098929595,0.320754717
0.8888888889,0.4848484848,0.2142857143,0.5,1,0.07142857143,0.3397790055,0.4899317816,0.01257861635
0.8888888889,0.0303030303,0.4285714286,0.5,0,0.1428571429,0.3895027624,0.5674590104,0.1006289308
0.8888888889,0.3333333333,0,0.5,0,0.3571428571,0.3259668508,0.1686230912,0.6037735849
0.8888888889,0.0303030303,0.4285714286,0.5,0,0.6428571429,0.3480662983,0.4945906087,0.358490566
0.8888888889,0.5757575758,0.1428571429,0.3333333333,0,0.3571428571,0.3232044199,0.5839913822,0.7735849057
0.8888888889,0.6060606061,0.4285714286,0.3333333333,0,0.5,0.3397790055,0.6838866306,0.09433962264
0.8888888889,0.8181818182,0.1428571429,0.3333333333,0,0.5714285714,0.317679558,0.5279167798,0.3710691824
0.8888888889,0.4545454545,0.3571428571,0.3333333333,0,0,0.3425414365,0.5620217481,0.5094339623
0.8888888889,0.1515151515,0.6428571429,0.3333333333,1,0.07142857143,0.3453038674,0.2988789616,0.3647798742
0.8888888889,0.7272727273,0,0.5,0,0.8571428571,0.3011049724,0.2429149281,0.8238993711
0.8888888889,0.2727272727,0.4285714286,0.6666666667,0,0.7142857143,0.3480662983,0.4905513301,0.8301886792
0.8888888889,0.5454545455,0.4285714286,0.8333333333,0,0.2857142857,0.2928176796,0.5462105356,0.06289308176
0.8888888889,0.3939393939,0.07142857143,0.6666666667,0,0.7142857143,0.3480662983,0.6815678881,0.8364779874
0.8888888889,0.09090909091,0.2142857143,0.5,0,0,0.3287292818,0.6467782799,0
0.8888888889,0.6363636364,0.9285714286,0.6666666667,1,0.3571428571,0.2983425414,0.4584813447,0.05660377358
0.8888888889,0.2727272727,0,0.5,0,0.1428571429,0.3453038674,0.369019067,0.1257861635
1,0.4848484848,0.4285714286,0.3333333333,1,0.07142857143,0.3370165746,0.477067465,0.2012578616
1,0.7272727273,0.1428571429,0.5,0,0.1428571429,0.3011049724,0.6711282304,0.2955974843
1,0.5454545455,0.1428571429,0.5,0,0.7142857143,0.361878453,0.7605822315,0.8427672956
1,0.1212121212,0.9285714286,0.3333333333,1,0.1428571429,0.4171270718,0.3866420693,0.2327044025
1,0.303030303,0.1428571429,0.5,0,0.2857142857,0.317679558,0.6457040402,0.06289308176
1,0.3333333333,0.7142857143,0.3333333333,1,0.3571428571,0.3453038674,0.5530878148,0.05660377358
1,0.9090909091,0.4285714286,0.3333333333,0,0.6428571429,0.361878453,0.4163829149,0.8490566038
1,0.06060606061,0.4285714286,0.5,0,0.2857142857,0.3287292818,0.3432961382,0.06289308176
1,0.2121212121,0.07142857143,0.6666666667,0,0.07142857143,0.3011049724,0.3661284886,0.251572327
1,0.5151515152,0.4285714286,0.3333333333,0,0.5714285714,0.317679558,0.4782453914,0.5408805031
1,0.06060606061,0.4285714286,0.3333333333,0,0,0.3674033149,0.5363811205,0.1949685535
1,0.8787878788,0.3571428571,0.5,0,0.6428571429,0.2928176796,0.6269111472,0.4528301887
0,0.5757575758,0,0.1666666667,2,0.1428571429,0.7430939227,0.2999935139,0.3018867925
0,0.3636363636,0,0.1666666667,2,0,0.6243093923,0.6737709514,0.1949685535
0,0.9090909091,0.1428571429,0.1666666667,1,0.07142857143,0.861878453,0.64440531,0.5031446541
0,0.2727272727,0.07142857143,0.1666666667,1,0,0.9723756906,0.552735333,0.006289308176
0,0.3333333333,0.1428571429,0.5,0,0.2857142857,0.8121546961,0.6992339082,0.04402515723
0,0.8787878788,0.3571428571,0.5,1,0.1428571429,0.726519337,0.9490372225,0.1257861635
0.1111111111,0.0303030303,0.4285714286,0.5,1,0.4285714286,0.6491712707,0.5460293201,0.1635220126
0.1111111111,0.6666666667,0.2857142857,0.3333333333,1,0,0.6685082873,0.5044580729,0.3899371069
0.1111111111,0.9393939394,0.7142857143,0.1666666667,1,0,0.6298342541,0.5205529512,0
0.1111111111,0.303030303,0.2142857143,0.3333333333,1,0.4285714286,0.6160220994,0.6794570141,0.08805031447
0.1111111111,0.4848484848,0.4285714286,0.5,0,0.1428571429,0.5635359116,0.7643468786,0.2955974843
0.1111111111,0.7575757576,0.2857142857,0.1666666667,0,0,0.6906077348,0.6608834762,0.1949685535
0.1111111111,0.1515151515,0.4285714286,0.3333333333,1,0,0.5276243094,0.5935576361,0.3899371069
0.1111111111,0.6666666667,0.8571428571,0.5,1,0.1428571429,0.5055248619,0.6445677697,0.3018867925
0.2222222222,0.8484848485,0.7142857143,0.1666666667,0,0.07142857143,0.6215469613,0.5251800182,0.320754717
0.2222222222,0.09090909091,0.3571428571,0.1666666667,1,0,0.4640883978,0.6214610768,0.3899371069
0.2222222222,0.06060606061,0.4285714286,0.3333333333,1,0.2142857143,0.4447513812,1.000001357,0.1572327044
0.2222222222,0.4242424242,0.6428571429,0.5,1,0.1428571429,0.4447513812,0.4912206335,0.7672955975
0.2222222222,0,0.1428571429,0.3333333333,0,0.1428571429,0.5138121547,0.5970056558,0.2327044025
0.2222222222,0.5454545455,0.5714285714,0.5,1,0,0.453038674,0.6138557824,0.748427673
0.2222222222,0.9393939394,0.3571428571,0.5,0,0.1428571429,0.4889502762,0.7859803214,0.1257861635
0.2222222222,0.3939393939,0.2857142857,0.1666666667,1,0.2857142857,0.6132596685,0.5348664097,0.465408805
0.3333333333,0.6060606061,0.5714285714,0.1666666667,1,0.07142857143,0.6408839779,0.6108932219,0.5031446541
0.3333333333,0.5757575758,0.7142857143,0.3333333333,1,0.4285714286,0.4475138122,0.6404543893,0.3836477987
0.3333333333,0.696969697,0.2142857143,0.1666666667,1,0.07142857143,0.4668508287,0.6120286027,0.5031446541
0.3333333333,0.2727272727,0.1428571429,0.5,0,0.4285714286,0.4917127072,0.5944724799,0.1698113208
0.3333333333,0.7878787879,0.07142857143,0.3333333333,1,0.07142857143,0.4889502762,0.7575371168,0.03773584906
0.3333333333,0.3636363636,0.1428571429,0.3333333333,0,0.2857142857,0.4944751381,0.5871867023,0.2389937107
0.3333333333,0.8787878788,0.4285714286,0.3333333333,0,0.07142857143,0.6049723757,0.6180024799,0.01257861635
0.3333333333,0.4848484848,0.3571428571,0.3333333333,1,0.07142857143,0.4917127072,0.7418235758,0.03773584906
0.3333333333,0.1818181818,0.4285714286,0.3333333333,0,0,0.453038674,0.7434741216,0.2893081761
0.4444444444,0.1515151515,0.6428571429,0.5,1,0.07142857143,0.4419889503,0.6571810736,0.251572327
0.4444444444,0.1212121212,0.4285714286,0.1666666667,1,0.1428571429,0.5110497238,0.7170997981,0.3018867925
0.4444444444,0.6666666667,0.07142857143,0.3333333333,0,0,0.4640883978,0.532388364,0.2893081761
0.4444444444,0.8181818182,0.2857142857,0.3333333333,1,0.2857142857,0.5220994475,0.5944126253,0.2389937107
0.4444444444,0.5151515152,0.7142857143,0.3333333333,0,0,0.5110497238,0.7554788697,0.1949685535
0.4444444444,0.4242424242,0.2142857143,0.3333333333,0,0.4285714286,0.4668508287,0.841234752,0.1761006289
0.4444444444,0.7272727273,0.7857142857,0.1666666667,0,0.4285714286,0.4392265193,0.5886869325,0.7044025157
0.4444444444,0.4545454545,0.4285714286,0.3333333333,0,0.07142857143,0.4419889503,0.4560154408,0.3144654088
0.4444444444,0.2121212121,0.7142857143,0.5,1,0.4285714286,0.4392265193,0.3092090807,0.08805031447
0.4444444444,0.6363636364,0.7142857143,0.5,0,0.3571428571,0.3977900552,0.4330620642,0.7169811321
0.4444444444,0.5757575758,0.8571428571,0.3333333333,1,0.9285714286,0.4226519337,0.6612829129,0.8553459119
0.4444444444,0.5454545455,0.4285714286,0.5,0,0.8571428571,0.4751381215,0.5268894274,0.8616352201
0.4444444444,0.2424242424,0.07142857143,0.3333333333,1,0.4285714286,0.4419889503,0.8294281195,0.2578616352
0.4444444444,0.3939393939,0.5714285714,0.3333333333,0,0,0.3342541436,0.4490055856,0
0.5555555556,0,0.4285714286,0.3333333333,0,0.7857142857,0.4613259669,0.5673106955,0.427672956
0.5555555556,0.3636363636,0.6428571429,0.1666666667,0,0,0.3563535912,0.3936584806,0.2893081761
0.5555555556,0.9090909091,0.7857142857,0.5,0,0.1428571429,0.4143646409,0.5942925379,0.2327044025
0.5555555556,0.2424242424,0.1428571429,0.3333333333,1,0.2857142857,0.4447513812,0.560800394,0.5786163522
0.5555555556,0.6060606061,0.07142857143,0.5,0,0,0.5,0.8968041331,0.5094339623
0.5555555556,0.1515151515,0.1428571429,0.3333333333,0,0.07142857143,0.4447513812,0.9017548013,0.1446540881
0.5555555556,0.9393939394,0.4285714286,0.3333333333,0,0.1428571429,0.4779005525,0.6522419291,0.3018867925
0.5555555556,0.7575757576,0.3571428571,0.1666666667,0,0.1428571429,0.5801104972,0.7426036072,0.4779874214
0.5555555556,0.4242424242,0.4285714286,0,0,0,0.408839779,0.633106171,0
0.5555555556,0.1212121212,0.6428571429,0.3333333333,1,0.1428571429,0.3784530387,0.3936024029,0.6981132075
0.5555555556,0.2727272727,0.3571428571,0.3333333333,0,0.1428571429,0.4502762431,0.4994017281,0.6981132075
0.5555555556,0.303030303,0.4285714286,0.5,0,0.5714285714,0.4033149171,0.7319321876,0.8679245283
0.5555555556,0.1818181818,0.3571428571,0.5,1,0.2857142857,0.3950276243,0.7651076996,0.465408805
0.5555555556,0.4545454545,0.1428571429,0.3333333333,0,0.07142857143,0.4392265193,0.8297292447,0.3522012579
0.5555555556,0.2121212121,0,0.5,0,0,0.3397790055,0.2944465561,0.534591195
0.5555555556,0.7272727273,0.2857142857,0.5,0,0.4285714286,0.5276243094,0.6230387365,0.07547169811
0.5555555556,0.06060606061,0.7142857143,0.5,0,0.07142857143,0.3867403315,0.5072989977,0.320754717
0.5555555556,0,0.07142857143,0.6666666667,0,0,0.4254143646,0.6627803246,0
0.5555555556,0.5454545455,0.1428571429,0.3333333333,1,0,0.3895027624,0.7195726157,0
0.5555555556,0.7878787879,0.2142857143,0.3333333333,0,0.07142857143,0.3563535912,0.5142506262,0.320754717
0.5555555556,0.6666666667,0.2857142857,0.5,0,0,0.3950276243,0.6498680543,0.6540880503
0.5555555556,0.3939393939,0.07142857143,0.5,0,0.2857142857,0.3535911602,0.6852128076,0.2389937107
0.5555555556,0.1515151515,0.4285714286,0.3333333333,0,0,0.4033149171,0.5337560105,0.534591195
0.5555555556,0.5151515152,0.3571428571,0.3333333333,0,0.2857142857,0.5027624309,0.3524376425,0.3773584906
0.6666666667,0.3636363636,0.2857142857,0.3333333333,0,0.07142857143,0.317679558,0.5854096132,0.3522012579
0.6666666667,0.3939393939,0.07142857143,0.3333333333,1,0.07142857143,0.4254143646,0.7240180713,0.2767295597
0.6666666667,0.09090909091,0.6428571429,0.5,1,0.2857142857,0.3729281768,0.3743735658,0.2389937107
